patent_id,title,assignee,grant_date,label,confidence,rationale,insufficient_info,unparsed,model
US5972670A,Blue copper oxidase mutants with enhanced activity,FENG; XU BERKA; RANDY M. WAHLEITHNER; JILL ANGELA,10/26/1999,neither,3,"The patent describes mutants of a blue multi-copper oxidase and methods for producing them, relating to biochemical engineering and not surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US5993161A,Rotors with mistuned blades,California Institute of Technology,11/30/1999,neither,1,"The patent describes a method for designing a mistuned rotor with improved stability and forced response, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US5994720A,Indirect bandgap semiconductor optoelectronic device,University of Pretoria,11/30/1999,neither,3,"The patent describes an optoelectronic device for light emission and detection, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6001123A,Folding self-expandable intravascular stent-graft,Gore Enterprise Holdings Inc.,12/14/1999,neither,3,"The patent describes a medical device and method for a foldable, self-expandable intravascular stent-graft for medical procedures.",False,,google/gemini-2.5-flash-lite
US6001952A,Polyester containing benzylidene having reduced fluorescence,Eastman Chemical Company,12/14/1999,neither,3,"The patent describes a polymer composition with a fluorescence quenching compound for absorbing ultraviolet light, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any military or defense applications.",False,,google/gemini-2.5-flash-lite
US6009018A,Differential flash memory cell and method for programming same,"Micron Technology, Inc.",12/28/1999,neither,3,"The patent describes a differential flash memory cell for storing data, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6013422A,Method of processing color reversal films with reduced iron retention,Eastman Kodak Company,01/11/2000,neither,3,"The patent describes a method for processing color reversal films to reduce iron retention and prevent undesirable effects in color images, which is a photographic processing technique.",False,,google/gemini-2.5-flash-lite
US5984858A,Meniscal xenografts,"Crosscart, Inc.",11/16/1999,neither,3,"The patent describes a medical implant for human use derived from animal tissue, focusing on non-immunogenicity and mechanical properties, with no mention of identifying, tracking, monitoring, profiling, or military applications.",False,,google/gemini-2.5-flash-lite
US6020065A,Multifilament reinforcing articles and binder composition for making the same,"PPG Industries Ohio, Inc.",02/01/2000,neither,1,"The patent describes multifilament reinforcing articles and binder compositions for making them, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6028656A,Optical polarization switch and method of using same,Cambridge Research & Instrumentation Inc.,02/22/2000,neither,3,"The patent describes an optical polarization switch for shutter applications and color filters, with no mention of identifying, tracking, monitoring people, or military/defense operations.",False,,google/gemini-2.5-flash-lite
US6045720A,Pyridine compound and liquid crystalline composition,Chisso Corporation,04/04/2000,neither,1,"The patent describes a pyridine compound and a liquid crystalline composition for display devices, with no mention of surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US6051752A,"Genetic factor responsible for a defective endosperm phenotype in seeds, plants comprising said factor and their use in hybridization processes","Petosluis, Recherche France",04/18/2000,neither,3,"The patent describes a genetic factor for seeds and its use in hybridization processes, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6051579A,Use of 2-amino purine derivatives for the treatment and prophylaxis of human herpes virus 7 infection,SmithKline Beecham plc,04/18/2000,neither,3,The patent describes the use of chemical compounds for treating and preventing a specific viral infection in humans.,False,,google/gemini-2.5-flash-lite
US6052030A,Low voltage variable gain amplifier with feedback,Lucent Technologies Inc.,04/18/2000,neither,1,"The patent describes a low voltage variable gain amplifier with negative feedback for signal amplification, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6063378A,Therapeutic agent for herniated intervertebral disc,Seikagaku Corporation,05/16/2000,neither,3,The patent describes a pharmaceutical composition for treating herniated intervertebral discs by dissolving nucleus pulposus.,False,,google/gemini-2.5-flash-lite
US6057221A,Laser-induced cutting of metal interconnect,Massachusetts Institute of Technology University of Maryland,05/02/2000,neither,3,"The patent describes a method for cutting a circuit using a laser on a metal interconnect, which is a general electronic manufacturing process.",False,,google/gemini-2.5-flash-lite
US6066621A,Synthetic peptides for the treatment of myasthenia gravis,Yeda Research and Development Co. Ltd.,05/23/2000,neither,3,"The patent describes synthetic peptides for the treatment of myasthenia gravis, a medical condition, and does not mention any surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US6069225A,Polycarbonate composition useful in optical storage applications,Bayer Corporation,05/30/2000,neither,3,"The patent describes a polycarbonate composition for optical storage devices, focusing on material properties like resistance to yellowing and light transmission, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US6076530A,Process for the treatment of human hair with the aid of fatty-chain amides and steam,L'oreal,06/20/2000,neither,3,"The patent describes a process for treating human hair to improve its cosmetic properties, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any military or defense applications.",False,,google/gemini-2.5-flash-lite
US6077386A,Method and apparatus for monitoring plasma processing operations,Sandia Corporation,06/20/2000,neither,3,"The patent describes monitoring plasma processing operations for calibration and evaluation, with no mention of identifying, tracking, or monitoring people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6080410A,Method for reducing daily stress and anxiety in adults,"Natrol, Inc.",06/27/2000,neither,3,"The patent describes a method for reducing stress and anxiety in adults using a dietary supplement, which is a general wellness application.",False,,google/gemini-2.5-flash-lite
US6107038A,Method of binding a plurality of chemicals on a substrate by electrophoretic self-assembly,Agilent Technologies Inc.,08/22/2000,neither,3,"The patent describes a method for binding chemicals on a substrate using electrophoretic self-assembly to build small structures like arrays and electrical conducting structures, with no mention of people or surveillance.",False,,google/gemini-2.5-flash-lite
US6106685A,Electrode combinations for pumping fluids,Sarnoff Corporation,08/22/2000,neither,1,"The patent describes an electrode-based pump for moving liquid, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6094479A,Computer telephony integration gateway,"Telefonaktiebolaget, Ericsson LM.",07/25/2000,neither,3,"The patent describes a telecommunications system that combines public and private networks to provide enhanced telecommunications services, focusing on computer telephony integration (CTI) and intelligent network (IN) services, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6097238A,Circuit with ramp-up control and overcoming a threshold voltage loss in an NMOS transistor,"Xilinx, Inc.",08/01/2000,neither,3,"The patent describes a circuit for controlling voltage applied to a memory cell, focusing on the operation of NMOS and PMOS transistors to manage voltage levels and body effect limitations.",False,,google/gemini-2.5-flash-lite
US6107410A,Cinnamic acid derivative,Seikagaku Corporation,08/22/2000,neither,1,"The patent describes a cinnamic acid derivative and its photocuring properties for creating photocrosslinked materials, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US6107443A,Methods for solid state polymerizing polyesters utilizing carbon dioxide,The University of North Carolina at Chapel Hill,08/22/2000,neither,1,"The patent describes methods for solid state polymerizing polyesters utilizing carbon dioxide, which is a general chemical process unrelated to surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US6117222A,"Water-based, water-fast ink compositions containing a binder matrix of a monomeric polyacid and a monomeric polybase",SRI International,09/12/2000,neither,3,"The patent describes ink compositions for printing, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US6112189A,Method and apparatus for automating negotiations between parties,"OptiMark Technologies, Inc.",08/29/2000,neither,3,"The system calculates mutual satisfaction between negotiating parties to maximize it over decision variables without requiring parties to identify themselves or their positions, which is a general negotiation automation function.",False,,google/gemini-2.5-flash-lite
US6114050A,Titanium-polymer hybrid laminates,The Boeing Company,09/05/2000,neither,3,"The patent describes a hybrid laminate structure for supersonic civilian aircraft, focusing on material composition and structural integrity, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US6120944A,"Highly transparent, color-pigmented high molecular weight material",Ciba Specialty Chemicals Corporation,09/19/2000,neither,3,"The patent describes a color-pigmented material for optical color filters, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US6121309A,Fused-ring carboxylic acid derivatives,"Eisai Co., Ltd.",09/19/2000,neither,1,"The patent describes a medicament exhibiting excellent retinoic acid receptor agonism, which is a pharmaceutical application.",False,,google/gemini-2.5-flash-lite
US6121316A,"2-cyano-3,5-dihydroxyhex-2-enecarboxamide derivatives",Hoechst Aktiengesellschaft,09/19/2000,neither,1,"The patent describes derivatives for the production of pharmaceuticals for diseases involving connective tissue or cartilage degradation, with no mention of surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US6122372A,System and method for encapsulating transaction messages with verifiable data generated identifiers,Signet Assurance Company LLC,09/19/2000,neither,3,"The patent describes a method for creating verifiable message identifiers and interpretation information for transaction messages, with no mention of identifying, tracking, or monitoring people, nor any military or defense application.",False,,google/gemini-2.5-flash-lite
US6122630A,Bidirectional database replication scheme for controlling ping-ponging,"ITI, Inc.",09/19/2000,neither,3,"The patent describes a system for preventing transaction ping-ponging in bidirectional database replication, which is a technical database operation.",False,,google/gemini-2.5-flash-lite
US6122375A,"Hash value generating method and device, data encryption method and device, data decryption method and device","Hitachi, Ltd.",09/19/2000,neither,3,"The patent describes a method for generating hash values, keys, and cipher text for data scrambling and encryption, with no mention of identifying, tracking, or monitoring people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6124866A,Multiprocessor system with unit processors assigned a plurality of non-contiguous regions,Mitsubishi Denki Kabushiki Kaisha,09/26/2000,neither,3,"The patent describes a multiprocessor system for processing image data by assigning non-contiguous regions to unit processors, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US6123913A,Method for converting hydrocarbon fuel into hydrogen gas and carbon dioxide,"Arthur D. Little, Inc.",09/26/2000,neither,3,"The patent describes a method for synthesizing hydrogen gas from hydrocarbon fuel using steam reforming and partial oxidation reactions, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6131141A,Method of and portable apparatus for determining and utilizing timing parameters for direct duplication of hard disk drives,"Intelligent Computer Solutions, Inc.",10/10/2000,neither,3,"The patent describes a method and apparatus for duplicating hard disk drives, which is a data management function.",False,,google/gemini-2.5-flash-lite
US6133178A,High purity transparent silica glass,"Tosoh Corporation Nippon Silica Glass Co., Ltd.",10/17/2000,neither,3,"The patent describes a process for creating high-purity transparent silica glass with specific impurity levels and optical properties, with no mention of people identification, tracking, or military applications.",False,,google/gemini-2.5-flash-lite
US6140091A,Anti-idiotype vaccines to elicit catalytic antibodies,Boston Biomedical Research Institute,10/31/2000,neither,3,"The patent describes methods for producing catalytic antibodies for chemical reactions, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6137844A,Digital filter for noise and error removal in transmitted analog signals,"Oki Telecom, Inc.",10/24/2000,neither,3,"The patent describes a digital filter for noise and error removal in analog signals, focusing on encoding, transmission, and decoding of data bits, with no mention of identifying, tracking, or monitoring people, nor any military or defense application.",False,,google/gemini-2.5-flash-lite
US6159655A,Positive photoresist composition for exposure to far ultraviolet light,"Fuji Photo Film Co., Ltd.",12/12/2000,neither,3,"The patent describes a photoresist composition for use in lithography, which is a process for manufacturing semiconductor devices, and does not involve identifying, tracking, monitoring, profiling, or extracting information about people, nor does it relate to armed forces or defense operations.",False,,google/gemini-2.5-flash-lite
US6160071A,Elastomeric copolymers of ethylene with α-olefins and process for their preparation,Montell Technology Company bv,12/12/2000,neither,3,"The patent describes the preparation of elastomeric copolymers of ethylene with alpha-olefins using metallocene-based catalysts, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6169119B1,Metal oxide sols and process for making the same,"Reliance Electric Technologies, LLC",01/02/2001,neither,1,"The patent describes the creation of metal oxide sols and the process for making them, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6171994B1,Multiple crosslinking type transition metal compound used for olefin polymerization process,"Idemitsu Kosan Co., Ltd.",01/09/2001,neither,3,"The patent describes a transition metal compound for olefin polymerization, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6172280B1,Bacterial resistance in grapevine,"Cornell Research Foundation, Inc.",01/09/2001,neither,1,"The patent describes a transgenic grapevine for bacterial resistance, which does not involve identifying, tracking, monitoring, profiling, or extracting information about people, nor does it relate to armed forces or defense operations.",False,,google/gemini-2.5-flash-lite
US6181870B1,"Optical disc having an area storing original and user chain information specifying at least part of a video object stored on the disc, and a computer program and recording apparatus for recording and editing the chain information","Matushita Electric Industrial Co., Ltd.",01/30/2001,neither,3,"The patent describes an optical disc for storing and editing video segments and chain information to define reproduction orders, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any military or defense application.",False,,google/gemini-2.5-flash-lite
US6190318B1,Device and method for the ultrasonic detection of smooth surface lesions on tooth crown surfaces,Novadent Ltd.,02/20/2001,neither,3,"The patent describes a device and method for detecting lesions and cracks on tooth crown surfaces using ultrasonic waves, which is a medical diagnostic application.",False,,google/gemini-2.5-flash-lite
US6188806B1,Apparatus for reading optical data from a motion picture film and a light source therefor,Sony Corporation Sony Cinema Products Corporation,02/13/2001,neither,3,"The patent describes an apparatus for reading optical data from a motion picture film, specifically focusing on digital audio data recording and error correction, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US6197922B1,"Polyselenophenes, the preparation thereof and the use thereof",BASF Aktiengesellschaft,03/06/2001,neither,1,"The patent describes novel polyselenophenes and their preparation and use in various technical sectors, including an electrically conducting material, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6198417B1,Pipelined oversampling A/D converter,Massachusetts Institute of Technology,03/06/2001,neither,3,"The patent describes a pipelined oversampling analog-to-digital converter for signal processing, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US6201832B1,Synchronous/asynchronous data detection apparatus for use in a magnetic recording/playback system,"Daewoo Electronics Co., Ltd.",03/13/2001,neither,3,"The patent describes a data detection apparatus for magnetic recording/playback systems, focusing on signal conversion, filtering, equalization, and detection, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US6201900B1,"Multiple ultrasound image registration system, method and transducer",Acuson Corporation,03/13/2001,neither,3,"The patent describes a system for registering multiple ultrasound images to reconstruct a three-dimensional representation of a target and create an extended field of view, with no mention of identifying, tracking, or monitoring people, nor any military or defense application.",False,,google/gemini-2.5-flash-lite
US6207701B1,Urokinase inhibitors,Abbott Laboratories,03/27/2001,neither,3,"The patent describes compounds and compositions for inhibiting urokinase for disease treatment, which is a medical application.",False,,google/gemini-2.5-flash-lite
US6211634B1,Method and apparatus for initialization and operation of field-commutated motors and machines incorporating field-commutated motors,Otis Elevator Company,04/03/2001,neither,3,"The patent describes methods and apparatus for calibrating a field-commutated motor, relating rotor angle data to excitation coils for controlling speed, torque, and direction, which is a general engineering function.",False,,google/gemini-2.5-flash-lite
US6219230B1,Portable computer with improved assembly design,"Samsung Electronics Co., Ltd.",04/17/2001,neither,3,"The patent describes the physical assembly of a portable computer, focusing on how the base, display panel, and hinge are connected using screws and bosses.",False,,google/gemini-2.5-flash-lite
US6224864B1,"Antibiotic 10381A, and process for the preparation of anitbiotics 10381B",Pharmacia & Upjohn Company,05/01/2001,neither,3,"The patent describes an antibiotic and a process for its preparation and use to promote growth in animals, with no mention of identifying, tracking, monitoring, profiling, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6225133B1,Method of manufacturing thin film capacitor,NEC Corporation,05/01/2001,neither,3,"The patent describes a method for manufacturing a thin film capacitor, focusing on material deposition and polishing techniques to reduce leak current.",False,,google/gemini-2.5-flash-lite
US6228280B1,Endpoint detection by chemical reaction and reagent,International Business Machines Corporation,05/08/2001,neither,3,"The patent describes a method for detecting the endpoint of a chemical-mechanical polishing process using chemical reactions and reagents, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6235758B1,Indole derivatives as 5-HT receptor antagonist,"Smithkline, Beecham P. L. C.",05/22/2001,neither,1,"The patent describes chemical compounds and their structure, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any military or defense applications.",False,,google/gemini-2.5-flash-lite
US6237097B1,Robust efficient distributed RSA-key generation,"CertCo, Inc.",05/22/2001,neither,3,"The patent describes a method for generating RSA keys, which is a cryptographic function, and its applications are in establishing distributed cryptographic function sharing services, not in identifying or tracking people.",False,,google/gemini-2.5-flash-lite
US6241930B1,Method of constructing a garment with a graphical design thereon,"Ubertech Texas, Inc.",06/05/2001,neither,3,"The patent describes a method for attaching an applique to a garment using an injection molding process, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6243862B1,Methods and apparatus for testing components of a distributed transaction processing system,Unisys Corporation,06/05/2001,neither,3,"The patent describes a computer executable test language for testing components of a distributed transaction processing system, focusing on simplifying the XATMI API for test operators.",False,,google/gemini-2.5-flash-lite
US6246294B1,Supply noise immunity low-jitter voltage-controlled oscillator design,Fujitsu Limited,06/12/2001,neither,3,"The patent describes a phase-locked loop system for generating an output signal with low jitter, focusing on the internal components of a voltage-controlled oscillator and a method for its design, with no mention of identifying, tracking, or monitoring people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6248546B1,Assay of IGFBP complex,"Diagnostic Systems Laboratories, Inc.",06/19/2001,neither,3,"The patent describes a method of assaying a specific biological complex for growth hormone status, which is a medical diagnostic technique.",False,,google/gemini-2.5-flash-lite
US6251460B1,Refining of vegetable oil,Unilever Patent Holdings BV,06/26/2001,neither,3,"The patent describes a process for refining vegetable oil to make it bland, transparent, and colorless, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any military or defense applications.",False,,google/gemini-2.5-flash-lite
US6251938B1,Phenylethylamine derivatives,"Teva Pharmaceutical, Industries Ltd Technion Research and Development Foundation, Ltd. Yissum Research Development Company of the Hebrew University of Jerusalem",06/26/2001,neither,1,"The patent describes compounds and their use for treating various medical conditions, with no mention of identifying, tracking, monitoring, profiling, or military applications.",False,,google/gemini-2.5-flash-lite
US6260186B1,Universal state machine for use with a concurrent state machine space in a telecommunications network,Nortel Networks Limited,07/10/2001,neither,3,"The patent describes a universal state machine for handling events in a telecommunications system, focusing on dynamic alteration of event handling and concurrent operation without explicit knowledge of other state machines.",False,,google/gemini-2.5-flash-lite
US6265398B1,"Substituted pyridines/pyrimidines, their preparation and their use as pesticides",Hoechst Schering AgrEvo GmbH,07/24/2001,neither,3,"The patent describes novel substituted pyridines/pyrimidines and their use as pesticides, fungicides, ovicides, and veterinary medicaments.",False,,google/gemini-2.5-flash-lite
US6272384B1,Microwave therapy apparatus,"Urologix, Inc.",08/07/2001,neither,3,"The patent describes an apparatus for treating the prostate using microwave therapy, which is a medical application and does not fit the criteria for surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US6272448B1,Apparatus and method for terrain model reproduction,Kobashigawa,08/07/2001,neither,3,"The patent describes a method for reproducing a digital terrain model (DTM) from contour data, focusing on geomorphological consistency and natural features, with no mention of identifying, tracking, monitoring, profiling people, or military/defense operations.",False,,google/gemini-2.5-flash-lite
US6282700B1,Mechanism for maintaining revisions of objects in flash memory,Hewlett Packard Company,08/28/2001,neither,3,"The patent describes a mechanism for maintaining revisions of objects in flash memory using tags and a cyclic relationship, which is a general data management technique.",False,,google/gemini-2.5-flash-lite
US6256749B1,Disk array system and its control method,"Hitachi, Ltd.",07/03/2001,neither,3,"The patent describes a disk array system for improving performance by distributing data and reducing write overhead, which is a general data storage technology.",False,,google/gemini-2.5-flash-lite
US6291058B1,"Composite material with ceramic matrix and SiC fiber reinforcement, method for making same",Societe Nationale d'Etude et de Construction de Moteurs d'Aviation,09/18/2001,neither,3,"The patent describes a composite material with ceramic matrix and SiC fiber reinforcement, and a method for making it, with no mention of people or surveillance.",False,,google/gemini-2.5-flash-lite
US6294410B1,"Plastic lead frames for semiconductor devices, packages including same, and methods of fabrication","Micron Technology, Inc.",09/25/2001,neither,3,"The patent describes plastic lead frames for semiconductor devices and their fabrication, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6297989B1,Applications for non-volatile memory cells,"Micron Technology, Inc.",10/02/2001,neither,3,"The patent describes applications for non-volatile memory cells, including integration with DRAM technology for portable microprocessor devices and specific circuit applications like a circuit switch and a shadow RAM cell, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense operations.",False,,google/gemini-2.5-flash-lite
US6298187B1,High power fiber gain media system achieved through power scaling via multiplexing,"SDL, Inc.",10/02/2001,neither,1,"The patent describes a system for power scaling of fiber gain media through multiplexing, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6299988B1,Ceramic with preferential oxygen reactive layer,General Electric Company,10/09/2001,neither,1,"The patent describes a ceramic article with layers for oxidation resistance, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6303953B1,Integrated capacitor bottom electrode with etch stop layer,"Micron Technology, Inc.",10/16/2001,neither,3,"The patent describes a process for forming a capacitor on a wafer for a DRAM cell, focusing on material layers and etching steps.",False,,google/gemini-2.5-flash-lite
US6304860B1,Automated debt payment system and method using ATM network,"MARTIN, JR. JOSEPH B. HINKLE D. ALLEN",10/16/2001,neither,3,"The patent describes an electronic funds transfer methodology for consumers to pay outstanding consumer debt obligations through an ATM network, which is a general financial service.",False,,google/gemini-2.5-flash-lite
US6306132B1,Modular biopsy and microwave ablation needle delivery apparatus adapted to in situ assembly and method of use,Vivant Medical,10/23/2001,neither,3,"The patent describes a medical device for biopsy and microwave ablation of tumors, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US6313087B1,Perfumes comprising 3-alkylcycloalkanols,Quest International BV,11/06/2001,neither,1,"The patent describes perfumes and perfumed products comprising specific chemical compounds, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any military or defense applications.",False,,google/gemini-2.5-flash-lite
US6314207B1,Method and apparatus for digital data compression,"Sharewave, Inc.",11/06/2001,neither,3,"The patent describes a method for digital data compression and decompression of images, focusing on improving image quality through a self-adaptive feedback scheme, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6315940B1,Microelement device,"Nmi, Naturwissenschaftliches Und Medizinisches Institut An Der Universitat",11/13/2001,neither,1,"The patent describes a microelement device for making contact to cells in a liquid environment, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6314462B1,Sub-entry point interface architecture for change management in a computer network,International Business Machines Corporation,11/06/2001,neither,3,"The patent describes a system for 'change management in a computer network' and 'communications with distributed nodes', which are general network administration functions.",False,,google/gemini-2.5-flash-lite
US6323220B1,Substituted pyridine or piperidine compounds,"Adir, Et Compagnie",11/27/2001,neither,3,"The patent describes chemical compounds and their use in treating pain or deficiencies in memory, which are medical applications.",False,,google/gemini-2.5-flash-lite
US6329519B1,Intermediates for oligonucleotide synthesis,"ISIS Pharmaceuticals, Inc.",12/11/2001,neither,3,"The patent describes chemical compounds and their use as intermediates for oligonucleotide synthesis, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6335355B1,Crop protection products,Syngenta Investment Corporation,01/01/2002,neither,3,"The patent describes plant-protecting mixtures of active ingredients for crop protection, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6339180B1,Process for producing polypropylene from C3 olefins selectively produced in a fluid catalytic cracking process,"ExxonMobil Chemical Patents, Inc.",01/15/2002,neither,3,"The patent describes a process for producing polypropylene from olefins using a catalytic cracking process, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any military or defense applications.",False,,google/gemini-2.5-flash-lite
US6335535B1,Method for implanting negative hydrogen ion and implanting apparatus,"Nissin Electric Co., LTD",01/01/2002,neither,3,"The patent describes a method for implanting negative hydrogen ions into a substrate using plasma and an electric field, which is a materials science or manufacturing process.",False,,google/gemini-2.5-flash-lite
US6340750B1,Through bond energy transfer in fluorescent dyes for labelling biological molecules,The Texas A&M University System,01/22/2002,neither,3,"The patent describes fluorescent energy transfer cassettes for labelling biological molecules, specifically for high throughput DNA sequencing, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6336086B1,Method and system for analyzing wafer processing order,Agere Systems Guardian Corp.,01/01/2002,neither,3,"The patent describes a computer system for analyzing wafer processing order in semiconductor fabrication, identifying patterns and problems in machines, with no mention of people or surveillance.",False,,google/gemini-2.5-flash-lite
US6342720B1,Voltage-controlled wavelength-selective photodetector,DaimlerChrysler AG,01/29/2002,neither,3,"The patent describes a photodetector for transforming light signals into electrical signals and filtering noise to raise the signal/noise ratio, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6355791B1,Polynucleotide separations on polymeric separation media,"Transgenomic, Inc.",03/12/2002,neither,3,"The patent describes chromatographic separation of polynucleotides using polymeric media, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6356782B1,Subcutaneous cavity marking device and method,"Vivant Medical, Inc.",03/12/2002,neither,3,"The patent describes devices and methods for marking subcutaneous cavities within the body for observation by non-invasive imaging techniques, with no indication of surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US6365806B1,Inbred corn plant 94INK1A and seeds thereof,Dekalb Genetics Corporation,04/02/2002,neither,3,"The patent describes an inbred corn plant and methods for producing corn plants and seeds, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US6362097B1,Collimated sputtering of semiconductor and other films,"Applied Komatsu Technlology, Inc.",03/26/2002,neither,3,"The patent describes a method for sputtering thin films with controlled crystallinity and orientation for semiconductor devices, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US6371240B1,Anechoic chamber,"Austin Acoustic Systems, Inc.",04/16/2002,neither,3,"The patent describes a modular anechoic panel system for constructing anechoic chambers for sound testing and measurement, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US6383813B1,Microfabrication of a nuclear transfer array for high-throughput animal cloning,"Cornell Research Foundation, Inc.",05/07/2002,neither,3,"The patent describes a micro-machined nuclear transfer array for high-throughput animal cloning, focusing on the mechanical process of transferring nuclei between cells.",False,,google/gemini-2.5-flash-lite
US6349226B1,Oxide super conductive wire and a super conductive device,"Kabuhsiki, Kaisha Toshiba",02/19/2002,neither,3,"The patent describes an oxide superconductive wire and a superconductive device, focusing on material composition and structural properties for improved tensile strength and superconductivity, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US6379949B1,Prefilled flexible containers for culturing microorganisms,"International BioProducts, Inc.",04/30/2002,neither,3,"The patent describes a prefilled culture medium bag for culturing microorganisms, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US6385653B1,Responding to network access requests using a transparent media access and uniform delivery of service,"Cisco Technology, Inc.",05/07/2002,neither,2,"The patent describes a protocol gateway for processing network access requests and managing service delivery, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
